(24.9438,31.2313,27.1868,29.4919,32.5623,27.9714,32.5903,32.2162,34.9671,40.1439,37.8224,37.3428,36.9154,32.3087,38.2306,36.7636,38.6706,33.7404,42.3095,34.9196,39.4181,39.438,45.2791,39.3199,43.1482,36.0969,36.9049,44.5956,47.8287,42.1111,39.4279,46.5685,40.8066,44.658,45.1153,44.5902,41.4234,47.8347,53.8572,44.5647,45.3238,54.7247,44.2337,44.9766,55.8376,52.9711,54.4026,54.4372,56.9123,55.3656,49.8034,50.875,52.8169,60.4592,54.8577,51.2098,53.1535,56.9139,57.1934,57.2379)
(24.3085,25.0208,28.8281,36.8007,35.288,31.4105,36.0205,31.5055,28.0319,32.3991,40.0655,30.9085,40.8476,39.5119,42.1863,38.2533,37.2412,31.9399,32.4066,41.9704,38.0374,43.0109,38.4823,38.8465,35.3263,46.8235,40.3321,39.5425,43.5947,47.0212,48.1591,40.2924,47.7524,41.6874,46.8247,46.8959,46.9777,49.7472,44.4974,50.599,50.3566,53.3457,48.4711,54.0131,54.7846,53.6267,49.7506,46.6692,53.6246,58.2838,55.884,52.4166,58.4628,53.9063,61.1162,52.0021,50.0944,58.2543,53.5134,59.4715)
(32.1313,31.7108,35.7934,27.4192,27.6166,33.0543,36.0639,36.9642,29.0582,30.3856,38.7646,32.3132,32.5084,38.5142,32.6819,37.7119,35.5316,40.359,39.9454,44.0302,44.16,39.7779,37.2605,42.0012,40.8648,38.8355,43.6566,37.2466,43.2638,43.6746,38.1951,45.9606,40.3611,40.7058,50.9592,52.071,44.3501,47.2705,42.643,45.0867,44.7594,46.1389,48.4207,47.2484,54.8486,52.3914,57.0172,56.6627,49.071,49.841,52.5337,55.6982,53.699,57.5873,50.9336,59.4544,57.0699,51.8196,53.3589,52.7609)
(35.3004,32.6963,26.872,36.7859,29.2162,33.5323,38.1741,34.5968,27.9764,33.2321,31.1204,37.3244,39.475,40.4809,32.9652,37.9257,35.1615,43.2849,41.7152,41.9863,41.577,42.7111,34.7162,37.4503,40.1352,36.1661,44.3839,39.6744,38.0268,40.8414,41.2418,40.7139,41.3721,49.4019,44.2929,46.7141,40.8134,44.6404,42.4611,44.3513,53.529,49.4089,50.8622,44.1022,55.0994,49.7588,54.1002,53.3115,49.7717,56.3847,52.0572,54.6418,52.3832,58.0834,56.6337,59.4725,50.0009,60.1209,50.3453,59.1334)
(35.4319,30.6099,26.0883,25.674,29.1478,35.0537,31.8181,36.4696,30.9723,30.3527,34.8603,39.2753,39.1151,40.4708,33.8821,36.9924,42.1518,41.663,39.5367,41.0283,38.2065,44.8035,45.5761,45.1501,42.6915,43.5896,41.3492,43.6428,47.3762,48.5968,43.5016,39.9949,43.9638,48.1265,46.4773,46.4871,50.8937,43.6249,50.1272,44.9824,51.9837,48.744,51.9964,53.6838,50.3512,55.4301,54.3016,53.5631,49.9712,48.6374,57.3912,51.5953,60.0089,61.0191,53.6074,58.5608,54.6142,60.3993,53.511,53.9953)
(32.709,28.745,35.3284,27.4425,36.0992,37.8613,33.6601,27.1943,39.3149,34.1156,32.8904,33.9001,38.2144,37.6729,39.5599,37.4166,40.8161,37.5745,41.2362,36.4806,40.2425,44.3288,42.7833,33.6838,43.343,35.6312,38.1692,43.3472,36.5395,42.2801,43.0206,37.4662,41.1937,37.7288,42.4114,49.7104,43.7782,46.7966,51.2915,49.7821,49.4091,52.754,45.7759,48.7781,44.0272,46.1036,46.9359,47.8623,53.6182,46.967,55.1426,50.229,49.6607,47.3067,56.4414,49.4964,57.6536,53.8531,51.7051,58.0728)
(31.2383,27.9815,27.3265,34.0107,28.4496,33.1527,29.8152,32.0028,32.7252,30.3241,30.6407,34.1364,32.0059,29.5904,35.6453,40.8474,37.2825,39.3034,34.1874,34.8056,37.7306,33.7034,43.5982,41.5801,42.8284,44.6675,46.0205,43.8664,46.3765,42.5259,40.6205,42.9496,42.1524,47.0347,43.0839,49.6873,46.4486,49.2271,50.8227,45.9976,52.6704,52.8663,46.4665,48.0867,53.7328,44.8517,46.031,47.6777,45.401,46.873,47.7445,46.7068,50.0508,57.6604,56.3863,58.0125,49.9253,50.1608,51.1472,58.8556)
(28.0805,35.0183,34.4413,33.2845,36.9856,35.0186,28.7189,35.1502,28.5626,32.7264,32.1369,39.2832,31.4445,29.8179,35.6533,30.7001,42.4316,41.9618,40.2365,37.0526,37.3044,43.8184,36.8555,33.7351,34.3978,44.5495,40.1718,36.8417,39.8436,37.0005,43.9442,45.9223,46.3246,39.0381,48.9408,45.9883,46.6158,42.4033,43.398,43.5712,41.2212,51.4633,50.7177,45.4616,49.5178,51.2913,52.2556,51.1949,55.5835,51.3519,56.3103,52.1437,54.5438,56.2597,48.9725,48.1149,58.4278,49.7246,49.8126,50.2502)
(27.2778,29.8113,27.1318,24.7666,35.9647,33.2965,33.4248,28.5974,30.3351,31.2874,31.9445,35.6362,29.1589,28.2079,37.7905,29.7823,35.2679,37.6611,34.1102,31.846,33.3598,30.3534,39.5751,30.9881,34.7353,42.0485,32.7066,32.754,36.9823,31.2923,37.26,33.0529,37.3615,33.2891,41.144,34.2753,40.1053,43.2437,41.0522,45.2657,39.9565,43.1856,41.712,36.9456,42.4863,38.78,37.2036,35.9647,43.3561,38.8181,43.9101,39.3856,39.0952,48.455,44.0903,41.0704,39.6853,44.9884,42.0044,45.3073)
(27.5606,31.8836,36.1555,35.1986,28.7735,33.618,33.3357,30.85,38.77,30.62,29.8724,31.2151,31.1634,40.0553,33.8983,31.5504,39.4361,42.096,37.5231,35.0382,37.2912,39.5394,38.0233,38.8558,36.093,43.7514,39.4066,43.0201,41.79,48.9718,40.7436,50.7942,49.1814,51.0195,47.7454,47.4958,52.8485,52.1046,53.8093,46.8279,48.046,47.6176,51.0787,47.1712,49.0151,56.9343,53.8417,47.1264,49.8759,49.7104,50.41,59.0133,51.82,58.3331,58.3401,53.0123,57.708,51.2417,54.7396,59.4515)
